COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,LOG_SEQ_NO,LOG_BY,LOG_DT,CONT_NAME,CONT_REF_NO,CONT_STATUS,AGMT_BASE,DDA_DT,DDA_TIME,DDA_NOTE,SIGNING_DT,SIGNING_TIME,START_DT,END_DT,NO_OF_CARGO,LTCORA_TARIFF,LTCORA_TARIFF_UNIT,SUG,TARIFF_DISCOUNT,VOL_DISCOUNT,VOL_DISCOUNT_UNIT,ADV_ADJUST,ADV_ADJUST_TYPE,ADV_ADJUST_AMOUNT,ADV_ADJUST_UNIT,EXTEND_STORAGE,DISCOUNT_DAYS,STORAGE_TARIFF_MODE,STORAGE_TARIFF_UNIT,STORAGE_TARIFF,BUYER_NOM,BUYER_NOM_CLAUSE,BUYER_MONTH_NOM,BUYER_FORNGT_NOM,BUYER_WEEK_NOM,BUYER_DAILY_NOM,BUYER_NOM_CUTOFF,SELLER_NOM,SELLER_NOM_CLAUSE,SELLER_MONTH_NOM,SELLER_FORNGT_NOM,SELLER_WEEK_NOM,SELLER_DAILY_NOM,DAY_DEF,DAY_DEF_CLAUSE,DAY_START_TIME,DAY_END_TIME,MDCQ,MDCQ_CLAUSE,MDCQ_PERCENTAGE,MEASUREMENT,MEAS_CLAUSE,MEAS_STANDARD,MEAS_TEMPERATURE,PRESSURE_MIN_BAR,PRESSURE_MAX_BAR,OFF_SPEC_GAS,SPEC_CLAUSE,SPEC_GAS_ENERGY_BASE,SPEC_GAS_MIN_ENERGY,SPEC_GAS_MAX_ENERGY,LIABILITY,LIAB_CLAUSE,BILLING_FLAG,BILLING_CLAUSE,TERMINATE_FLAG,TERMINATE_CLAUSE,TERMINATE_PLANED,TERMINATE_FORCE,ENT_BY,ENT_DT,MODIFY_DT,MODIFY_BY,REV_DT,FCC_FLAG,FCC_BY,FCC_DATE,CLOSURE_REQUEST_FLAG,CLOSURE_ALLOC_QTY,CLOSE_EFF_DT,CLOSURE_REMARK,TLU_FLAG
GSPCL,A-3-5-70519-0,C,A,5,0,Q,70519,0,1,37,09/07/2019 00:00:00,null,A-3-5-70519-0,Y,X,null,null,null,07/03/2019 00:00:00,null,07/03/2019 00:00:00,30/09/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,09/07/2019 00:00:00,null,null,null,Y,15,12/07/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-60519-0,C,A,5,0,Q,60519,0,1,37,18/06/2019 00:00:00,null,A-3-5-60519-0,Y,X,null,null,null,07/03/2019 00:00:00,null,07/03/2019 00:00:00,31/08/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,18/06/2019 00:00:00,null,null,null,Y,15,18/06/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-100519-0,C,A,5,0,Q,100519,0,1,37,13/08/2019 00:00:00,null,A-3-5-100519-0,Y,X,null,null,null,07/03/2019 00:00:00,null,07/03/2019 00:00:00,31/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,13/08/2019 00:00:00,null,null,null,Y,15,22/08/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-12019-0,C,A,5,0,Q,12019,0,1,37,27/03/2019 00:00:00,null,A-3-5-12019-0,Y,X,null,null,null,27/03/2019 00:00:00,null,07/03/2019 00:00:00,31/05/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,27/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-22019-0,C,A,5,0,Q,22019,0,1,37,27/03/2019 00:00:00,null,A-3-5-22019-0,Y,X,null,null,null,07/03/2019 00:00:00,null,27/03/2019 00:00:00,30/06/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,27/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-22019-0,C,A,5,0,Q,22019,0,2,15,29/03/2019 00:00:00,null,A-3-5-22019-0,Y,X,null,null,null,07/03/2019 00:00:00,null,27/03/2019 00:00:00,30/06/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,29/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-32019-0,C,A,5,0,Q,32019,0,1,37,03/05/2019 00:00:00,null,A-3-5-32019-0,Y,X,null,null,null,29/04/2019 00:00:00,null,29/04/2019 00:00:00,31/07/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,03/05/2019 00:00:00,null,null,null,Y,15,03/05/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-22019-0,C,A,5,0,Q,22019,0,3,15,29/03/2019 00:00:00,null,A-3-5-22019-0,Y,X,null,null,null,07/03/2019 00:00:00,null,27/03/2019 00:00:00,30/06/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,29/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-12019-0,C,A,5,0,Q,12019,0,2,15,29/03/2019 00:00:00,null,A-3-5-12019-0,Y,X,null,null,null,27/03/2019 00:00:00,null,07/03/2019 00:00:00,31/05/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,29/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-32019-0,C,A,5,0,Q,32019,0,2,15,03/05/2019 00:00:00,null,A-3-5-32019-0,Y,X,null,null,null,29/04/2019 00:00:00,null,29/04/2019 00:00:00,31/07/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,03/05/2019 00:00:00,null,null,null,Y,15,03/05/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-32019-0,C,A,5,0,Q,32019,0,3,37,12/07/2019 00:00:00,null,A-3-5-32019-0,Y,X,null,null,null,29/04/2019 00:00:00,null,29/04/2019 00:00:00,31/07/2019 00:00:00,1,.78,2,.66,N,N,null,Y,AMT,50000000,1,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,12/07/2019 00:00:00,null,null,null,null,null,null,null,null,null,null,null
GSPCL,A-3-5-60519-0,C,A,5,0,Q,60519,0,2,15,18/06/2019 00:00:00,null,A-3-5-60519-0,Y,X,null,null,null,07/03/2019 00:00:00,null,07/03/2019 00:00:00,31/08/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,18/06/2019 00:00:00,null,null,null,Y,15,18/06/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-4-12018-0,C,A,4,0,Q,12018,0,1,6,16/03/2018 00:00:00,null,A-3-4-12018-0,Y,X,null,null,null,13/03/2018 00:00:00,null,13/03/2018 00:00:00,31/07/2018 00:00:00,5,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,16/03/2018 00:00:00,null,null,null,Y,15,16/03/2018 00:00:00,null,null,null,null,null
GSPCL,A-3-1-12015-0,C,A,1,0,Q,12015,0,3,6,30/07/2015 00:00:00,null,A-3-1-12015-0,Y,X,null,null,null,23/12/2014 00:00:00,null,01/01/2015 00:00:00,31/12/2016 00:00:00,10,.8,2,.66,N,null,null,Y,null,null,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,30/07/2015 00:00:00,null,null,null,Y,14,30/07/2015 00:00:00,null,null,null,null,null
GSPCL,A-3-3-12017-0,C,A,3,0,Q,12017,0,1,6,03/11/2017 00:00:00,null,A-3-3-12017-0,Y,X,null,null,null,25/10/2017 00:00:00,null,25/10/2017 00:00:00,05/12/2017 00:00:00,1,.8,2,.66,N,null,null,N,null,null,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,03/11/2017 00:00:00,null,null,null,Y,15,03/11/2017 00:00:00,null,null,null,null,null
GSPCL,A-3-4-12018-0,C,A,4,0,Q,12018,0,2,6,18/05/2018 00:00:00,null,A-3-4-12018-0,Y,X,null,null,null,13/03/2018 00:00:00,null,13/03/2018 00:00:00,31/07/2018 00:00:00,6,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,18/05/2018 00:00:00,null,null,null,Y,15,18/05/2018 00:00:00,null,null,null,null,null
GSPCL,A-3-1-12015-0,C,A,1,0,Q,12015,0,4,6,19/11/2015 00:00:00,null,A-3-1-12015-0,Y,X,null,null,null,23/12/2014 00:00:00,null,01/01/2015 00:00:00,31/12/2016 00:00:00,13,.8,2,.66,N,null,null,Y,null,null,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,19/11/2015 00:00:00,null,null,null,Y,14,20/11/2015 00:00:00,null,null,null,null,null
GSPCL,A-3-1-12016-0,C,A,1,0,Q,12016,0,1,6,21/12/2015 00:00:00,null,A-3-1-12016-0,Y,X,null,null,null,23/12/2014 00:00:00,null,01/01/2016 00:00:00,31/01/2017 00:00:00,10,.8,2,.66,N,null,null,N,null,null,null,null,null,null,null,null,Y,SCH 4,N,N,N,Y,null,Y,SCH 4,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO/GPA,7,45,86,Y,null,GCV,8853.83,10517.58,Y,6,Y,14,N,null,N,N,6,21/12/2015 00:00:00,null,null,null,Y,14,21/12/2015 00:00:00,null,null,null,null,null
GSPCL,A-3-1-12016-0,C,A,1,0,Q,12016,0,2,6,15/07/2016 00:00:00,null,A-3-1-12016-0,Y,X,null,null,null,23/12/2014 00:00:00,null,01/01/2016 00:00:00,31/01/2017 00:00:00,14,.8,2,.66,N,null,null,N,null,null,null,null,null,null,null,null,Y,SCH 4,N,N,N,Y,null,Y,SCH 4,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO/GPA,7,45,86,Y,null,GCV,8853.83,10517.58,Y,6,Y,14,N,null,N,N,6,15/07/2016 00:00:00,null,null,null,Y,26,15/07/2016 00:00:00,null,null,null,null,null
GSPCL,A-3-4-12018-0,C,A,4,0,Q,12018,0,3,6,22/06/2018 00:00:00,null,A-3-4-12018-0,Y,X,null,null,null,13/03/2018 00:00:00,null,13/03/2018 00:00:00,31/07/2018 00:00:00,7,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,22/06/2018 00:00:00,null,null,null,Y,15,22/06/2018 00:00:00,null,null,null,null,null
GSPCL,A-3-1-12015-0,C,A,1,0,Q,12015,0,2,6,20/07/2015 00:00:00,null,A-3-1-12015-0,Y,X,null,null,null,23/12/2014 00:00:00,null,01/01/2015 00:00:00,31/12/2016 00:00:00,6,.8,2,.66,N,null,null,Y,null,null,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,20/07/2015 00:00:00,null,null,null,Y,14,20/07/2015 00:00:00,null,null,null,null,null
GSPCL,A-3-1-12015-0,C,A,1,0,Q,12015,0,1,6,12/05/2015 00:00:00,null,A-3-1-12015-0,Y,X,null,null,null,23/12/2014 00:00:00,null,01/01/2015 00:00:00,31/12/2016 00:00:00,6,.8,2,.66,N,null,null,N,null,null,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,12/05/2015 00:00:00,null,null,null,Y,6,12/05/2015 00:00:00,null,null,null,null,null
GSPCL,A-3-2-12017-0,C,A,2,0,Q,12017,0,1,6,20/09/2017 00:00:00,null,A-3-2-12017-0,Y,X,null,null,null,19/09/2017 00:00:00,null,19/09/2017 00:00:00,20/10/2017 00:00:00,1,.8,2,.66,N,null,null,N,null,null,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,20/09/2017 00:00:00,null,null,null,Y,15,20/09/2017 00:00:00,null,null,null,null,null
GSPCL,A-3-3-12017-0,C,A,3,0,Q,12017,0,2,6,16/11/2017 00:00:00,null,A-3-3-12017-0,Y,X,null,null,null,25/10/2017 00:00:00,null,25/10/2017 00:00:00,05/12/2017 00:00:00,1,.8,2,.66,N,N,null,N,null,null,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,16/11/2017 00:00:00,null,null,null,Y,15,16/11/2017 00:00:00,null,null,null,null,null
GSPCL,A-3-4-12018-0,C,A,4,0,Q,12018,0,5,6,31/07/2018 00:00:00,null,A-3-4-12018-0,Y,X,null,null,null,13/03/2018 00:00:00,null,13/03/2018 00:00:00,30/11/2018 00:00:00,9,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,31/07/2018 00:00:00,null,null,null,Y,15,31/07/2018 00:00:00,null,null,null,null,null
GSPCL,A-3-4-12018-0,C,A,4,0,Q,12018,0,6,6,08/10/2018 00:00:00,null,A-3-4-12018-0,Y,X,null,null,null,13/03/2018 00:00:00,null,13/03/2018 00:00:00,30/11/2018 00:00:00,10,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,08/10/2018 00:00:00,null,null,null,Y,15,08/10/2018 00:00:00,null,null,null,null,null
GSPCL,A-3-4-12018-0,C,A,4,0,Q,12018,0,7,6,06/11/2018 00:00:00,null,A-3-4-12018-0,Y,X,null,null,null,13/03/2018 00:00:00,null,13/03/2018 00:00:00,30/11/2018 00:00:00,11,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,06/11/2018 00:00:00,null,null,null,Y,15,06/11/2018 00:00:00,null,null,null,null,null
GSPCL,A-3-4-12018-0,C,A,4,0,Q,12018,0,4,6,16/07/2018 00:00:00,null,A-3-4-12018-0,Y,X,null,null,null,13/03/2018 00:00:00,null,13/03/2018 00:00:00,30/09/2018 00:00:00,7,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,16/07/2018 00:00:00,null,null,null,Y,15,22/06/2018 00:00:00,null,null,null,null,null
GSPCL,A-3-4-12018-0,C,A,4,0,Q,12018,0,8,6,22/11/2018 00:00:00,null,A-3-4-12018-0,Y,X,null,null,null,13/03/2018 00:00:00,null,13/03/2018 00:00:00,15/12/2018 00:00:00,11,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,22/11/2018 00:00:00,null,null,null,Y,15,06/11/2018 00:00:00,null,null,null,null,null
GSPCL,A-3-5-60519-0,C,A,5,0,Q,60519,0,1,37,18/06/2019 00:00:00,null,A-3-5-60519-0,Y,X,null,null,null,07/03/2019 00:00:00,null,07/03/2019 00:00:00,31/08/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,18/06/2019 00:00:00,null,null,null,Y,15,18/06/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-100519-0,C,A,5,0,Q,100519,0,1,37,13/08/2019 00:00:00,null,A-3-5-100519-0,Y,X,null,null,null,07/03/2019 00:00:00,null,07/03/2019 00:00:00,31/10/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,13/08/2019 00:00:00,null,null,null,Y,15,22/08/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-12019-0,C,A,5,0,Q,12019,0,1,37,27/03/2019 00:00:00,null,A-3-5-12019-0,Y,X,null,null,null,27/03/2019 00:00:00,null,07/03/2019 00:00:00,31/05/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,27/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-22019-0,C,A,5,0,Q,22019,0,1,37,27/03/2019 00:00:00,null,A-3-5-22019-0,Y,X,null,null,null,07/03/2019 00:00:00,null,27/03/2019 00:00:00,30/06/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,27/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-22019-0,C,A,5,0,Q,22019,0,2,15,29/03/2019 00:00:00,null,A-3-5-22019-0,Y,X,null,null,null,07/03/2019 00:00:00,null,27/03/2019 00:00:00,30/06/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,29/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-32019-0,C,A,5,0,Q,32019,0,1,37,03/05/2019 00:00:00,null,A-3-5-32019-0,Y,X,null,null,null,29/04/2019 00:00:00,null,29/04/2019 00:00:00,31/07/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,03/05/2019 00:00:00,null,null,null,Y,15,03/05/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-22019-0,C,A,5,0,Q,22019,0,3,15,29/03/2019 00:00:00,null,A-3-5-22019-0,Y,X,null,null,null,07/03/2019 00:00:00,null,27/03/2019 00:00:00,30/06/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,29/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-32019-0,C,A,5,0,Q,32019,0,2,15,03/05/2019 00:00:00,null,A-3-5-32019-0,Y,X,null,null,null,29/04/2019 00:00:00,null,29/04/2019 00:00:00,31/07/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,03/05/2019 00:00:00,null,null,null,Y,15,03/05/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-32019-0,C,A,5,0,Q,32019,0,3,37,12/07/2019 00:00:00,null,A-3-5-32019-0,Y,X,null,null,null,29/04/2019 00:00:00,null,29/04/2019 00:00:00,31/07/2019 00:00:00,1,.78,2,.66,N,N,null,Y,AMT,50000000,1,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,12/07/2019 00:00:00,null,null,null,null,null,null,null,null,null,null,null
GSPCL,A-3-5-60519-0,C,A,5,0,Q,60519,0,2,15,18/06/2019 00:00:00,null,A-3-5-60519-0,Y,X,null,null,null,07/03/2019 00:00:00,null,07/03/2019 00:00:00,31/08/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,18/06/2019 00:00:00,null,null,null,Y,15,18/06/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-12019-0,C,A,5,0,Q,12019,0,2,15,29/03/2019 00:00:00,null,A-3-5-12019-0,Y,X,null,null,null,27/03/2019 00:00:00,null,07/03/2019 00:00:00,31/05/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,15,29/03/2019 00:00:00,null,null,null,Y,15,29/03/2019 00:00:00,null,null,null,null,null
GSPCL,A-3-5-70519-0,C,A,5,0,Q,70519,0,1,37,09/07/2019 00:00:00,null,A-3-5-70519-0,Y,X,null,null,null,07/03/2019 00:00:00,null,07/03/2019 00:00:00,30/09/2019 00:00:00,1,.78,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,N,null,null,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,37,09/07/2019 00:00:00,null,null,null,Y,15,12/07/2019 00:00:00,null,null,null,null,null
Gail,A-4-3-12018-0,C,A,3,0,Q,12018,0,1,18,25/05/2018 00:00:00,null,A-4-3-12018-0,Y,X,null,null,null,21/05/2018 00:00:00,null,21/05/2018 00:00:00,15/10/2018 00:00:00,4,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,25/05/2018 00:00:00,null,null,null,null,null,null,null,null,null,null,null
Gail,A-4-7-10722-0,C,A,7,0,Q,10722,0,4,6,01/03/2023 00:00:00,null,A-4-7-10722-0,Y,X,null,null,null,21/04/2022 00:00:00,null,11/04/2022 00:00:00,31/07/2023 00:00:00,20,.76,2,.66,N,N,null,N,AMT,0,2,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,N,null,null,null,null,null,N,null,null,null,null,N,null,Y,null,N,null,N,N,6,01/03/2023 00:00:00,null,null,null,Y,6,01/03/2023 00:00:00,null,null,null,null,null
Gail,A-4-3-12018-0,C,A,3,0,Q,12018,0,2,18,25/05/2018 00:00:00,null,A-4-3-12018-0,Y,X,null,null,null,21/05/2018 00:00:00,null,21/05/2018 00:00:00,15/10/2018 00:00:00,4,.78,2,.66,N,N,null,N,CAR,0,null,null,null,null,null,null,Y,null,N,N,N,Y,null,Y,null,N,N,N,Y,Y,null,06:00,06:00,Y,null,105,Y,null,ISO,7,45,86,N,null,null,null,null,N,null,N,null,N,null,N,N,18,25/05/2018 00:00:00,null,null,null,Y,15,30/05/2018 00:00:00,null,null,null,null,null
