2,4,,,,,,,04/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,05/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,06/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,09/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,10/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,11/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,12/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,13/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,14/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,15/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,01/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,02/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,03/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,04/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,05/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,06/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,09/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,10/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,11/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,12/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,13/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,14/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,15/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,10/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,11/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,12/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,13/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,14/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,15/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/12/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/12/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/12/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,09/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,10/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,11/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,12/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,13/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,14/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,15/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,09/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,10/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,11/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,12/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,13/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,14/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,15/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,21/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,22/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,23/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/01/2024 00:00:00,7,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/01/2024 00:00:00,6,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/01/2024 00:00:00,5,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/01/2024 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/01/2024 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,03/10/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,04/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,05/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,06/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/10/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,01/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,02/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,03/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,04/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,05/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,06/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,01/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,02/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,03/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,04/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,05/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,06/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,01/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,02/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,03/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,04/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,05/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,06/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,01/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,02/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,03/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,04/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,05/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,06/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,01/10/2023 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,27/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,28/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/01/2024 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,27/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,28/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,29/10/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,30/10/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,31/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,21/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,22/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,23/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,27/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,28/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,29/10/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,30/10/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,31/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,21/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,22/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,23/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,27/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,28/10/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,29/10/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,30/10/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,31/10/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/01/2024 00:00:00,6,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/01/2024 00:00:00,6,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/01/2024 00:00:00,5,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,21/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,22/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,23/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/09/2023 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/09/2023 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/09/2023 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/09/2023 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/09/2023 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,21/09/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,22/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,23/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,21/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,22/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,23/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/09/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/09/2023 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,05/11/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,06/11/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,07/11/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,08/11/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,09/11/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,10/11/2023 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/11/2023 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/11/2023 00:00:00,5,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,21/11/2023 00:00:00,5,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,22/11/2023 00:00:00,5,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,23/11/2023 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,27/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,28/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/01/2024 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,27/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,28/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/01/2024 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/01/2024 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,27/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,28/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,24/01/2024 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,25/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,26/01/2024 00:00:00,2,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,27/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,28/01/2024 00:00:00,1,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,16/01/2024 00:00:00,4,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,17/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,18/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,19/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,20/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
2,4,,,,,,,21/01/2024 00:00:00,3,,,, 	(13-MAY-2025 12:24:59)	 (Not Inserted)
