

<<START>>,<<FMS_SUPPLY_CONT_FILLING_STN>>,, 	(12-JUN-2025 12:13:26)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,FILL_STATION_CD,TIMESTAMP,
2,276,,0,,0,F,1, 	(12-JUN-2025 12:13:26)	 (Not Inserted)
2,206,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,2,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,220,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,47,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,206,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,34,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,34,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,21,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,3,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,255,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,21,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,188,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,198,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,277,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,220,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,47,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,238,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,33,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,52,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,34,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,35,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,38,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,38,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,206,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,34,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,33,,0,,2,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,254,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,198,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,21,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,206,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,21,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,220,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,1,F,2, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,21,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,206,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,33,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,263,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,47,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,190,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,190,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,47,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,33,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,21,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,255,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,190,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,238,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,34,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,220,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,2,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,277,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,198,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,21,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,220,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,198,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,2,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,188,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,188,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,277,,0,,2,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,277,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,277,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,52,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,202,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,277,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,33,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,202,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,150,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,276,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,234,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,220,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,33,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,33,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,188,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,151,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,210,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,210,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,2,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,277,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,277,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,220,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,151,,0,,1,F,4, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,33,,0,,1,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,151,,0,,2,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
2,197,,0,,0,F,1, 	(12-JUN-2025 12:13:27)	 (Not Inserted)
