

<<START>>,<<FMS_DLNG_INVOICE_MST_CR_DR>>,, 	(29-DEC-2025 10:25:38)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,PLANT_SEQ_NO,BU_SEQ,INVOICE_DT,FILL_STATION_CD,BAY_CD,SLOT_START_TIME,SLOT_END_TIME,INVOICE_NO,TRUCK_TRANS_CD,TRUCK_CD,TIMESTAMP,
SGIPL,21,1,0,220002,0,F,,,,,,,,,12,43, 	(29-DEC-2025 10:25:38)
SGIPL,21,1,0,220001,0,F,,,,,,,,,12,42, 	(29-DEC-2025 10:25:38)
SGIPL,21,1,0,220001,0,F,,,,,,,,,12,42, 	(29-DEC-2025 10:25:38)
SGIPL,21,1,0,230001,0,F,,,,,,,,,12,43, 	(29-DEC-2025 10:25:38)
SGIPL,21,1,0,230001,0,F,,,,,,,,,12,42, 	(29-DEC-2025 10:25:38)
SGIPL,21,,,,,,,,,,,,,,,, 	(29-DEC-2025 10:25:38)	 (Not Inserted)
RIPL,254,1,0,210004,0,F,,,,,,,,,2,2, 	(29-DEC-2025 10:25:38)
CP,207,1,0,210006,2,F,,,,,,,,,4,8, 	(29-DEC-2025 10:25:38)
HALHFGL,150,1,0,220014,0,F,,,,,,,,,2,3, 	(29-DEC-2025 10:25:38)
AGP CGD,33,1,0,240014,0,F,,,,,,,,,15,88, 	(29-DEC-2025 10:25:38)
AGP CGD,33,1,0,240014,0,F,,,,,,,,,15,81, 	(29-DEC-2025 10:25:38)
MINDA,34,1,0,230012,0,F,,,,,,,,,8,20, 	(29-DEC-2025 10:25:38)
MINDA,34,1,0,230012,0,F,,,,,,,,,16,102, 	(29-DEC-2025 10:25:38)
MINDA,34,1,0,230012,0,F,,,,,,,,,8,16, 	(29-DEC-2025 10:25:38)
MINDA,34,1,0,240023,0,F,,,,,,,,,8,20, 	(29-DEC-2025 10:25:38)
MINDA,34,1,0,230013,0,F,,,,,,,,,16,101, 	(29-DEC-2025 10:25:39)
MINDA,34,1,0,240023,0,F,,,,,,,,,16,101, 	(29-DEC-2025 10:25:39)
LEIPL,238,1,0,230015,0,F,,,,,,,,,17,103, 	(29-DEC-2025 10:25:39)
LEIPL,238,1,0,230015,0,F,,,,,,,,,17,103, 	(29-DEC-2025 10:25:39)
LEIPL,238,1,0,230015,0,F,,,,,,,,,17,111, 	(29-DEC-2025 10:25:39)
SCHOTT,35,1,0,210015,0,F,,,,,,,,,1,26, 	(29-DEC-2025 10:25:39)
EXXARO,220,1,0,230021,0,F,,,,,,,,,11,29, 	(29-DEC-2025 10:25:39)
EXXARO,220,1,0,230021,0,F,,,,,,,,,11,56, 	(29-DEC-2025 10:25:39)
EXXARO,220,1,0,230021,0,F,,,,,,,,,11,29, 	(29-DEC-2025 10:25:39)
EXXARO,220,1,0,230021,0,F,,,,,,,,,11,56, 	(29-DEC-2025 10:25:39)
KAJARIA,38,1,0,210018,0,F,,,,,,,,,1,31, 	(29-DEC-2025 10:25:39)
KAJARIA,38,1,0,210018,0,F,,,,,,,,,1,35, 	(29-DEC-2025 10:25:39)
JKPAPER,234,1,0,220028,0,F,,,,,,,,,12,43, 	(29-DEC-2025 10:25:39)
JKPAPER,234,1,0,220027,0,F,,,,,,,,,12,42, 	(29-DEC-2025 10:25:39)
JKPAPER,234,1,0,220027,0,F,,,,,,,,,12,42, 	(29-DEC-2025 10:25:39)
JKPAPER,234,1,0,230025,0,F,,,,,,,,,12,42, 	(29-DEC-2025 10:25:39)
JKPAPER,234,1,0,220030,0,F,,,,,,,,,12,42, 	(29-DEC-2025 10:25:39)
VIRGO,276,1,0,220049,0,F,,,,,,,,,12,42, 	(29-DEC-2025 10:25:39)
VIRGO,276,1,0,230037,0,F,,,,,,,,,12,60, 	(29-DEC-2025 10:25:39)
VIRGO,276,1,0,230037,0,F,,,,,,,,,12,60, 	(29-DEC-2025 10:25:39)
GLIL,52,1,0,230047,0,F,,,,,,,,,12,60, 	(29-DEC-2025 10:25:39)
VIGASLD,277,1,0,240057,0,F,,,,,,,,,12,59, 	(29-DEC-2025 10:25:39)
VIGASLD,277,1,0,240060,0,F,,,,,,,,,16,102, 	(29-DEC-2025 10:25:39)

TOTAL DATA IN EXCEL : ,0,,,,,, 	(29-DEC-2025 10:25:39)
 

TOTAL DATA INSERTED : ,37,,,,,, 	(29-DEC-2025 10:25:39)
 

TOTAL SKIPPED DATA ,1,,,,,, 	(29-DEC-2025 10:25:39)
 
<<END>>,<<FMS_DLNG_INVOICE_MST_CR_DR>>,,,,,, 	(29-DEC-2025 10:25:39)
 

<<START>>,<<FMS_DLNG_INV_TAX_DTL_CR_DR>>, 	(29-DEC-2025 10:25:39)
 
COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,TAX_STRUCT_CD,TAX_CODE, 	(29-DEC-2025 10:25:39)
 
2,3,6,24,04/08/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)
2,3,1,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,1,5,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,11,1,30,05/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,11,2,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,11,3,30,29/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,6,1,30,03/08/2022 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,11,4,30,02/12/2022 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,1,1,26,03/01/2021 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,1,1,26,08/04/2021 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,2,1,30,01/03/2022 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,5,1,26,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,5,2,26,01/09/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,6,1,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,6,2,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,6,3,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,6,1,30,29/11/2024 00:00:00 ,  	(29-DEC-2025 10:25:39)	 (Not Inserted)
2,3,9,30,26/06/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)
2,3,10,30,04/08/2023 00:00:00 ,  	(29-DEC-2025 10:25:39)
2,3,2,30,05/11/2024 00:00:00 ,  	(29-DEC-2025 10:25:39)

TOTAL DATA IN EXCEL : ,0, 	(29-DEC-2025 10:25:39)
 

TOTAL DATA INSERTED : ,37, 	(29-DEC-2025 10:25:39)
 

TOTAL SKIPPED DATA ,37, 	(29-DEC-2025 10:25:39)
 
<<END>>,<<FMS_DLNG_INV_TAX_DTL_CR_DR>>, 	(29-DEC-2025 10:25:39)
 

<<START>>,<<FMS_DLNG_INV_CRDR_REF>>,, 	(29-DEC-2025 10:25:39)
 
COMPANY_CD,FINANCIAL_YEAR,BU_STATE_TIN,INVOICE_SEQ,INVOICE_NO,TIMESTAMP,
2,2022-2023,11,5,DT001/22-23, 	(29-DEC-2025 10:25:39)
2,2022-2023,11,6,DT002/22-23, 	(29-DEC-2025 10:25:39)
2,2022-2023,11,7,CT004/22-23, 	(29-DEC-2025 10:25:39)
2,2022-2023,11,8,CT006/22-23, 	(29-DEC-2025 10:25:39)
2,2024-2025,11,8,DTMS0001/24-25, 	(29-DEC-2025 10:25:40)
2,2020-2021,1,2,DT001/20-21, 	(29-DEC-2025 10:25:40)
2,2021-2022,1,3,DT001/21-22, 	(29-DEC-2025 10:25:40)
2,2021-2022,2,3,CT004/21-22, 	(29-DEC-2025 10:25:40)
2,2023-2024,5,3,CT008/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,6,5,CT001/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,6,6,CT006/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,6,7,CT010/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,6,8,DT005/23-24, 	(29-DEC-2025 10:25:40)
2,2024-2025,6,4,DT001/24-25, 	(29-DEC-2025 10:25:40)
2,2024-2025,6,3,DT003/24-25, 	(29-DEC-2025 10:25:40)
2,2023-2024,3,6,DT002/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,3,7,DT004/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,3,8,CT013/23-24, 	(29-DEC-2025 10:25:40)
2,2021-2022,1,4,CT001/21-22, 	(29-DEC-2025 10:25:40)
2,2023-2024,1,7,CT002/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,1,8,CT005/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,1,9,CT007/23-24, 	(29-DEC-2025 10:25:40)
2,2023-2024,1,10,CT011/23-24, 	(29-DEC-2025 10:25:40)
2,2021-2022,4,3,CT002/21-22, 	(29-DEC-2025 10:25:40)
2,2021-2022,4,4,CT003/21-22, 	(29-DEC-2025 10:25:40)
2,2021-2022,2,4,CT005/21-22, 	(29-DEC-2025 10:25:40)
2,2022-2023,2,4,CT001/22-23, 	(29-DEC-2025 10:25:40)
2,2022-2023,2,5,CT003/22-23, 	(29-DEC-2025 10:25:40)
2,2022-2023,2,6,DT003/22-23, 	(29-DEC-2025 10:25:41)
2,2023-2024,2,2,CT003/23-24, 	(29-DEC-2025 10:25:41)
2,2022-2023,3,2,CT002/22-23, 	(29-DEC-2025 10:25:41)
2,2023-2024,1,11,CT004/23-24, 	(29-DEC-2025 10:25:41)
2,2023-2024,1,12,CT009/23-24, 	(29-DEC-2025 10:25:41)
2,2023-2024,3,4,DT001/23-24, 	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,2023-2024,3,5,DT003/23-24, 	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,2024-2025,3,1,DT002/24-25, 	(29-DEC-2025 10:25:41)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,36,,,,,, 	(29-DEC-2025 10:25:41)
 

TOTAL DATA INSERTED : ,33,,,,,, 	(29-DEC-2025 10:25:41)
 

TOTAL SKIPPED DATA ,3,,,,,, 	(29-DEC-2025 10:25:41)
 
<<END>>,<<FMS_DLNG_INV_CRDR_REF>>,,,,,, 	(29-DEC-2025 10:25:41)
 

<<START>>,<<FMS_DLNG_INV_CRDR_TAX_DTL>>, 	(29-DEC-2025 10:25:41)
 
COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,TAX_STRUCT_CD,TAX_CODE, 	(29-DEC-2025 10:25:41)
 
2,11,6,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,11,1,30,05/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,11,2,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,11,3,30,29/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,11,4,30,02/12/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,11,4,30,12/11/2025 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,1,26,03/01/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,1,26,08/04/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,2,1,30,01/03/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,5,1,26,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,6,1,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,6,2,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,6,3,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,6,4,30,08/11/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,6,2,30,12/07/2024 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,6,1,30,29/11/2024 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,3,1,24,04/08/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,3,2,24,07/08/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,3,3,24,07/09/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,2,30,12/05/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,1,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,2,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,3,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,4,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,4,1,23,25/10/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,4,2,23,02/12/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,2,2,30,05/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,2,1,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,2,2,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,2,3,30,05/12/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,2,1,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,3,1,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,5,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,1,6,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,3,4,30,26/06/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,3,5,30,04/08/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,3,1,30,05/11/2024 00:00:00 ,  	(29-DEC-2025 10:25:41)	 (Not Inserted)
2,11,5,30,05/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,11,7,30,29/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,11,8,30,02/12/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,11,8,30,12/11/2025 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,2,26,03/01/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,3,26,08/04/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,2,3,30,01/03/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,5,3,26,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,6,5,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,6,6,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,6,7,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,6,8,30,08/11/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,6,4,30,12/07/2024 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,6,3,30,29/11/2024 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,3,6,24,04/08/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,3,7,24,07/08/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,3,8,24,07/09/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,4,30,12/05/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,7,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,8,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,9,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,10,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,4,3,23,25/10/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,4,4,23,02/12/2021 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,2,4,30,05/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,2,4,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,2,5,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,2,6,30,05/12/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,2,2,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,3,2,30,27/04/2022 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,11,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)
2,1,12,30,28/04/2023 00:00:00 ,  	(29-DEC-2025 10:25:41)

TOTAL DATA IN EXCEL : ,0, 	(29-DEC-2025 10:25:41)
 

TOTAL DATA INSERTED : ,33, 	(29-DEC-2025 10:25:41)
 

TOTAL SKIPPED DATA ,36, 	(29-DEC-2025 10:25:41)
 
<<END>>,<<FMS_DLNG_INV_CRDR_TAX_DTL>>, 	(29-DEC-2025 10:25:41)
 
