

<<START>>,<<FMS_TRADER_AGMT_MST>>,,,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : ,5, 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:06)
 
<<END>>,<<FMS_TRADER_AGMT_MST>>, 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_AGMT_PLANT>>, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : ,5, 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:06)
 
<<END>>,<<FMS_TRADER_AGMT_PLANT>>, 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_AGMT_BU>>, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : ,5, 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:06)
 
<<END>>,<<FMS_TRADER_AGMT_BU>>, 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : ,5, 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:06)
 
<<END>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_CN_MST>>,,,,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_REF,TIMESTAMP
2, 15, , , , , 0, ,1,22019, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 20, , , , , 0, ,1,22022, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 20, , , , , 0, ,1,22028, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 154, , , , , 0, ,1,22029, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 154, , , , , 0, ,1,22030, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 270, M, 1, 0, N, 710001, 0,1,5002, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710002, 0,1,6003, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710003, 0,1,6012, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710004, 0,1,7004, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710005, 0,1,7007, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710006, 0,1,7012, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710007, 0,1,7019, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710008, 0,1,7020, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710009, 0,1,7022, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710010, 0,1,7023, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710011, 0,1,7024, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710012, 0,1,8001, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710013, 0,1,8007, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710014, 0,1,8013, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710015, 0,1,8014, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710016, 0,1,8015, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710017, 0,1,8017, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710018, 0,1,8019, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710019, 0,1,8021, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710020, 0,1,8025, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710021, 0,1,8026, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710022, 0,1,8028, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710023, 0,1,9003, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710024, 0,1,9004, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710025, 0,1,9005, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710026, 0,1,9007, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710027, 0,1,9011, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710028, 0,1,9014, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710029, 0,1,9016, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710030, 0,1,9017, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710031, 0,1,9021, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710032, 0,1,10002, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710033, 0,1,10004, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 710034, 0,1,10005, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 711001, 0,1,10009, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 711001, 0,2,10010, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 711001, 0,3,10011, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 711001, 0,4,10012, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 711001, 0,5,10013, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 711001, 0,6,10014, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 711002, 0,1,11002, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 711003, 0,1,11006, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 712001, 0,1,11008, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 712001, 0,2,11009, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 712001, 0,3,11010, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 713001, 0,1,11011, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 713001, 0,2,11012, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 713001, 0,3,11013, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 713001, 0,4,11014, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 713001, 0,5,11015, 	(18-JUN-2025 18:19:06)
2, 270, M, 1, 0, N, 713001, 0,6,11016, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710035, 0,1,5001, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710036, 0,1,5003, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710037, 0,1,6001, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710038, 0,1,6002, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710039, 0,1,6004, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710040, 0,1,6005, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710041, 0,1,6006, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710042, 0,1,6007, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710043, 0,1,6008, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710044, 0,1,6009, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710045, 0,1,6010, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710046, 0,1,6011, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710047, 0,1,6013, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710048, 0,1,6014, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710049, 0,1,7001, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710050, 0,1,7002, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710051, 0,1,7003, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710052, 0,1,7005, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710053, 0,1,7006, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710054, 0,1,7008, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710055, 0,1,7009, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710056, 0,1,7010, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710057, 0,1,7011, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710058, 0,1,7013, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710059, 0,1,7014, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710060, 0,1,7015, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710061, 0,1,7016, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710062, 0,1,7017, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710063, 0,1,7018, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710064, 0,1,7021, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710065, 0,1,7025, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710066, 0,1,7026, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710067, 0,1,7027, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710068, 0,1,7028, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710069, 0,1,7029, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710070, 0,1,8002, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710071, 0,1,8003, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710072, 0,1,8004, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710073, 0,1,8005, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710074, 0,1,8006, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710075, 0,1,8008, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710076, 0,1,8009, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710077, 0,1,8010, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710078, 0,1,8011, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710079, 0,1,8012, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710080, 0,1,8016, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710081, 0,1,8018, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710082, 0,1,8020, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710083, 0,1,8022, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710084, 0,1,8023, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710085, 0,1,8024, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 710086, 0,1,8027, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 721001, 0,1,21054, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 721002, 0,1,21056, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 721003, 0,1,21057, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 721004, 0,1,21058, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 721005, 0,1,21063, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 722001, 0,1,22013, 	(18-JUN-2025 18:19:06)
2, 116, M, 1, 0, N, 722002, 0,1,22024, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710087, 0,1,8029, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710088, 0,1,8030, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710089, 0,1,9001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710090, 0,1,9002, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710091, 0,1,9006, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710092, 0,1,9008, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710093, 0,1,9009, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710094, 0,1,9010, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710095, 0,1,9012, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710096, 0,1,9013, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710097, 0,1,9015, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710098, 0,1,9018, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710099, 0,1,9019, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710100, 0,1,9020, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710101, 0,1,9022, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710102, 0,1,9023, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710103, 0,1,9024, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710104, 0,1,9025, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710105, 0,1,9026, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710106, 0,1,10001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710107, 0,1,10003, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710108, 0,1,10006, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710109, 0,1,10007, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 710110, 0,1,10008, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 711004, 0,1,10016, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 711005, 0,1,10017, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 711006, 0,1,11001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 711007, 0,1,11003, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 711008, 0,1,11004, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 711009, 0,1,11005, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 711010, 0,1,11007, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 714001, 0,1,14001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 714002, 0,1,14002, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 714003, 0,1,14003, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 714004, 0,1,14004, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 714005, 0,1,14005, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 714006, 0,1,14006, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 714007, 0,1,14007, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 714008, 0,1,14008, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 715001, 0,1,14009, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 715001, 0,2,14010, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 715001, 0,3,14011, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 715001, 0,4,14012, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 715001, 0,5,14013, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 715001, 0,6,14014, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 715002, 0,1,15001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 716001, 0,1,16001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 717001, 0,1,17001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719001, 0,1,19001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719002, 0,1,19002, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719003, 0,1,19003, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719004, 0,1,19004, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719005, 0,1,19005, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719006, 0,1,19006, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719007, 0,1,19007, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719008, 0,1,19008, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719009, 0,1,19009, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719010, 0,1,19010, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719011, 0,1,19011, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719012, 0,1,19012, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719013, 0,1,19013, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719014, 0,1,19014, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 719015, 0,1,19015, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720001, 0,1,19016, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720002, 0,1,19017, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720003, 0,1,19018, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720004, 0,1,19020, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720005, 0,1,19019, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720006, 0,1,19021, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720007, 0,1,19022, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720008, 0,1,19023, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720009, 0,1,19024, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720010, 0,1,19025, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720011, 0,1,19026, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720012, 0,1,19027, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720012, 0,2,19028, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720013, 0,1,19029, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720013, 0,2,19030, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720014, 0,1,19031, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720015, 0,1,19032, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720016, 0,1,20001, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720017, 0,1,20002, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720018, 0,1,20003, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720019, 0,1,20005, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720020, 0,1,20007, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720021, 0,1,20010, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720022, 0,1,20011, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720023, 0,1,20012, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720024, 0,1,20013, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720024, 0,2,20014, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720024, 0,3,20015, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720024, 0,4,20016, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720025, 0,1,20017, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720026, 0,1,20018, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720027, 0,1,20019, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720028, 0,1,20020, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720029, 0,1,20021, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 720030, 0,1,20022, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721006, 0,1,20025, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721006, 0,2,20026, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721006, 0,3,20027, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721007, 0,1,21002, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721008, 0,1,21003, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721009, 0,1,21004, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721010, 0,1,21008, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721010, 0,2,21009, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721011, 0,1,21047, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721011, 0,2,21048, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721011, 0,3,21049, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721012, 0,1,21050, 	(18-JUN-2025 18:19:06)
2, 256, M, 1, 0, N, 721013, 0,1,21053, 	(18-JUN-2025 18:19:06)
2, 256, , , , , 721013, ,1,7030, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 256, , , , , 721013, ,1,7031, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 256, , , , , 721013, ,1,8031, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 256, , , , , 721013, ,1,9027, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 256, , , , , 721013, ,1,10015, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 268, , , , , 721013, ,1,20004, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 268, , , , , 721013, ,1,20009, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 268, , , , , 721013, ,1,20023, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 268, , , , , 721013, ,1,20024, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 268, , , , , 721013, ,1,21005, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 268, , , , , 721013, ,2,21006, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 152, M, 1, 0, N, 721014, 0,1,21001, 	(18-JUN-2025 18:19:06)
2, 152, M, 1, 0, N, 721015, 0,1,21055, 	(18-JUN-2025 18:19:06)
2, 1, , , , , 721015, ,1,21007, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 20, , , , , 721015, ,1,21052, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 20, , , , , 721015, ,1,21064, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 20, , , , , 721015, ,1,21065, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 110, M, 1, 0, N, 723001, 0,1,23007, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723002, 0,1,23010, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723003, 0,1,23011, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723004, 0,1,23015, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723005, 0,1,23024, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723006, 0,1,23025, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723007, 0,1,23028, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723008, 0,2,23035, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723008, 0,1,23034, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 723009, 0,1,23040, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 724001, 0,1,24002, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 724001, 0,2,24003, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 724001, 0,3,24004, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 724002, 0,1,24006, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 724003, 0,1,24010, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 724004, 0,1,24011, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 724005, 0,1,24015, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 725001, 0,1,25001, 	(18-JUN-2025 18:19:06)
2, 110, M, 1, 0, N, 725002, 0,1,25003, 	(18-JUN-2025 18:19:06)

TOTAL DATA IN EXCEL : 262 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : 242 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA 20 	(18-JUN-2025 18:19:06)
 
<<END>><<FMS_TRADER_CARGO_MST>> 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_BILLING_DTL1>>, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:07)
 

TOTAL DATA INSERTED : ,212, 	(18-JUN-2025 18:19:07)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:07)
 
<<END>>,<<FMS_TRADER_BILLING_DTL1>>, 	(18-JUN-2025 18:19:07)
 

<<START>>,<<FMS_PSEUDO_CARGO_DTL>>,,,,, 	(18-JUN-2025 18:19:07)
 
COMPANY_CD,CONTRACT_TYPE,CARGO_NO,SEQ_NO,QTY,ENT_DT,ENT_BY,TIMESTAMP
2, N, 1, 6,  	(18-JUN-2025 18:19:07)
2, N, 1, 11,  	(18-JUN-2025 18:19:07)
2, N, 1, 12,  	(18-JUN-2025 18:19:07)
2, N, 1, 9,  	(18-JUN-2025 18:19:07)
