MGL,2,X,0,0,124003,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,X,0,0,124003,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
MGL,2,X,0,0,124004,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,X,0,0,124004,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
MGL,2,X,0,0,124005,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,X,0,0,124005,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
MGL,2,X,0,0,124006,1,1, 	(23-SEP-2025 12:24:28)
MGL,2,X,0,0,124006,1,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
GSPCL,3,S,1,3,97,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,95,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,96,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,96,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,101,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,101,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,99,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,100,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,101,1,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,102,1,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,100,1,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,102,2,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,102,3,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,111,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,111,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,111,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,2,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,2,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,2,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,2,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,104,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,105,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,105,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,105,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,106,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,106,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,106,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,106,0,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,112,0,6, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,112,0,7, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,112,0,8, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,112,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,112,0,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,112,0,5, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,112,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,112,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,5, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,6, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,7, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,8, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,113,0,9, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,1,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,1,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,1,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,116,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,116,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,118,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,118,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,118,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,107,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,107,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,108,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,108,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,108,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,109,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,109,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,109,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,109,0,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,109,0,5, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,110,0,5, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,110,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,110,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,110,0,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,110,0,7, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,110,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,110,0,6, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,0,5, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,0,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,114,0,6, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,103,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,115,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,115,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,115,0,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,115,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,115,0,5, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,119,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,119,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,119,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,119,0,4, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,119,0,5, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,123,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,123,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,123,1,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,123,1,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,123,1,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,3,121,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,4,124,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,4,124,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,4,124,0,2, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,4,125,0,3, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,4,125,0,1, 	(23-SEP-2025 12:24:28)
GSPCL,3,S,1,4,125,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,2,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,2,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,2,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,1,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,1,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,1,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,3,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,4,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,5,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,6,0,4, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,6,0,6, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,6,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,6,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,6,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,6,0,5, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,8,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,8,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,8,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,9,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,9,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,10,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,10,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,7,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,7,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,S,2,1,7,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,122017,1,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,122017,1,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,122020,1,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,122020,1,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,122021,1,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,122021,1,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124008,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124008,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124008,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124008,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124008,0,2, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124008,0,3, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124009,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124009,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124009,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124009,0,2, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124009,0,3, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124009,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,125001,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,125001,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,125001,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,125001,0,2, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,125002,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,125002,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,125002,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,125002,0,2, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,125003,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,125003,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,125003,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,125003,0,2, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124010,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124010,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124010,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124010,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124010,0,2, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124010,0,3, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124011,0,4, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124011,0,1, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124011,0,2, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124011,0,3, 	(23-SEP-2025 12:24:28)
Gail,4,X,0,0,124011,0,4, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124011,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124011,0,2, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
Gail,4,X,0,0,124011,0,3, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
NTPC,5,L,0,0,222002,3,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,4, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,5, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,6, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,7, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,8, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,0,9, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222003,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222003,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222003,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222004,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222004,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222005,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222005,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222005,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222006,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222006,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223001,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223001,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223001,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223001,0,4, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223002,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223003,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,224001,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,224001,0,4, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,224001,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,224001,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222007,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222007,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222007,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,2,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,2,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223009,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223009,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223010,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223010,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223011,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223011,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222008,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222008,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223012,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223012,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223012,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223013,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223013,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223014,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223014,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223015,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223015,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223015,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223016,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223016,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223017,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223017,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223019,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223019,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223020,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223021,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223022,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223023,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222009,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222009,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222009,0,3, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222009,0,4, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223028,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223029,1,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223030,1,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223033,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223033,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,224002,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223034,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223036,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223036,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222010,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222010,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222011,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222011,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222004,2,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223035,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,223035,0,2, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,224003,0,1, 	(23-SEP-2025 12:24:28)
NTPC,5,L,0,0,222002,1,1, 	(23-SEP-2025 12:24:28)
