<<END>>,<<FMS_LTCORA_AGMT_TRANSPTR>>,,,,,, 	(12-SEP-2025 15:29:24)
 

<<START>>,<<FMS_LTCORA_AGMT_PLANT>>,, 	(12-SEP-2025 15:29:49)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,PLANT_SEQ_NO,TIMESTAMP,
2,1,C,A,1,0,3, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,5, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,3, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,5, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,7, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,1, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,7, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,7, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,8, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,10, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,10, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,4, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,5, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,8, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,4, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,9, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,8, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,2, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,9, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,4, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,10, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,7, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,5, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,9, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,5, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,7, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,4, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,5, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,9, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,10, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,3, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,10, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,3, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,8, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,8, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,3, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,3, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,9, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,9, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,5, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,3, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,6, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,4, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,8, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,9, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,10, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,8, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,3, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,9, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,4, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,4, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,7, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,7, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,7, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,8, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,4, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,5, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,1,0,12, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,11, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,13, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,14, 	(12-SEP-2025 15:29:49)
2,1,C,A,1,0,6, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,3,0,4, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,10, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,8, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,2, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,3, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,5, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,3,0,3, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,3,0,4, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,3,0,5, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,3,0,7, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,6, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,8, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,3,0,1, 	(12-SEP-2025 15:29:49)
2,1,C,A,3,0,7, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,3,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,1,C,A,3,0,9, 	(12-SEP-2025 15:29:49)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,2,0,1, 	(12-SEP-2025 15:29:49)
2,3,C,A,3,0,1, 	(12-SEP-2025 15:29:49)
2,3,C,A,4,0,1, 	(12-SEP-2025 15:29:49)
2,3,C,A,1,0,1, 	(12-SEP-2025 15:29:49)
2,3,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,5,1,1, 	(12-SEP-2025 15:29:49)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,5,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,3,C,A,6,0,1, 	(12-SEP-2025 15:29:49)
2,3,C,A,6,1,1, 	(12-SEP-2025 15:29:49)
2,3,C,A,6,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,4,C,A,6,0,1, 	(12-SEP-2025 15:29:49)
2,4,C,A,7,0,5, 	(12-SEP-2025 15:29:49)
2,4,C,A,1,0,1, 	(12-SEP-2025 15:29:49)
2,4,C,A,3,0,1, 	(12-SEP-2025 15:29:49)
2,4,C,A,5,0,1, 	(12-SEP-2025 15:29:49)
2,4,C,A,7,0,6, 	(12-SEP-2025 15:29:49)
2,4,C,A,7,0,1, 	(12-SEP-2025 15:29:49)
2,4,C,A,4,0,1, 	(12-SEP-2025 15:29:49)
2,4,C,A,2,0,1, 	(12-SEP-2025 15:29:49)
2,4,C,A,4,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,4,C,A,8,0,1, 	(12-SEP-2025 15:29:49)
2,11,C,A,1,0,1, 	(12-SEP-2025 15:29:49)
2,11,C,A,1,0,2, 	(12-SEP-2025 15:29:49)
2,11,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,11,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,15,C,A,1,0,1, 	(12-SEP-2025 15:29:49)
2,15,C,A,1,0,2, 	(12-SEP-2025 15:29:49)
2,20,C,A,1,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,7,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,18,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,3,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,8,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,12,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,9,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,10,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,6,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,4,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,15,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,18,0,1, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,20,C,A,5,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,11,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,17,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,14,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,2,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,16,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,19,0,1, 	(12-SEP-2025 15:29:49)
2,20,C,A,17,0,2, 	(12-SEP-2025 15:29:49)
2,,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)
2,,C,A,1,0,2, 	(12-SEP-2025 15:29:49)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,160,,,,,, 	(12-SEP-2025 15:29:49)
 

TOTAL DATA INSERTED : ,65,,,,,, 	(12-SEP-2025 15:29:49)
 

TOTAL SKIPPED DATA ,95,,,,,, 	(12-SEP-2025 15:29:49)
 
<<END>>,<<FMS_LTCORA_AGMT_PLANT>>,,,,,, 	(12-SEP-2025 15:29:49)
 

<<START>>,<<FMS_LTCORA_AGMT_LIABILITY>>,, 	(12-SEP-2025 15:29:49)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,TIMESTAMP,
2,1 , C , A , 1,0,, 	(12-SEP-2025 15:29:49)
2,1 , C , A , 2,0,, 	(12-SEP-2025 15:29:49)
2,3 , C , A , 1,0,, 	(12-SEP-2025 15:29:49)
2,3 , C , A , 2,0,, 	(12-SEP-2025 15:29:49)
2,3 , C , A , 3,0,, 	(12-SEP-2025 15:29:49)
2,3 , C , A , 4,0,, 	(12-SEP-2025 15:29:49)
2,3 , C , A , 5,0,, 	(12-SEP-2025 15:29:49)
2,3 , C , A , 5,1,, 	(12-SEP-2025 15:29:49)
2,4 , C , A , 1,0,, 	(12-SEP-2025 15:29:49)
2,4 , C , A , 2,0,, 	(12-SEP-2025 15:29:49)
2,4 , C , A , 3,0,, 	(12-SEP-2025 15:29:49)
2,4 , C , A , 4,0,, 	(12-SEP-2025 15:29:49)
2,4 , C , A , 5,0,, 	(12-SEP-2025 15:29:49)
2,4 , C , A , 6,0,, 	(12-SEP-2025 15:29:49)
2,4 , C , A , 7,0,, 	(12-SEP-2025 15:29:49)
2,11 , C , A , 1,0,, 	(12-SEP-2025 15:29:49)
2,15 , C , A , 1,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 1,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 2,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 3,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 4,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 5,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 6,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 7,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 8,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 9,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 10,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 11,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 12,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 13,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 14,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 15,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 16,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 17,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 18,0,, 	(12-SEP-2025 15:29:49)
2,20 , C , A , 19,0,, 	(12-SEP-2025 15:29:49)
2, , C , A , 1,0,, 	(12-SEP-2025 15:29:49)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,37,,,,,, 	(12-SEP-2025 15:29:49)
 

TOTAL DATA INSERTED : ,36,,,,,, 	(12-SEP-2025 15:29:49)
 

TOTAL SKIPPED DATA ,1,,,,,, 	(12-SEP-2025 15:29:49)
 
<<END>>,<<FMS_LTCORA_AGMT_LIABILITY>>,,,,,, 	(12-SEP-2025 15:29:49)
 
